
TASKTYPE,ECCMAGNITUDE,TRIAL,RT,CUE,CUEVALIDITY,STIMCOLOR,STIMLOC,RESPONSE,CORRECTRESPONSE,ACCURACY,STIMWAITTIME,TAG,RULES
ENDOATTNTASK,7 DVA,138,455,>,VALID 80%,Green,7,J,J,CORRECT,595,Draft,EPIC
ENDOATTNTASK,7 DVA,139,470,>,VALID 80%,Blue,7,F,F,CORRECT,530,Draft,EPIC
ENDOATTNTASK,7 DVA,140,430,<,VALID 80%,Green,-7,J,J,CORRECT,620,Draft,EPIC
ENDOATTNTASK,7 DVA,141,362,<,VALID 80%,Yellow,-7,J,J,CORRECT,1138,Draft,EPIC
ENDOATTNTASK,7 DVA,142,471,>,VALID 80%,Blue,7,F,F,CORRECT,1079,Draft,EPIC
ENDOATTNTASK,7 DVA,143,450,>,INVALID 20%,Blue,-7,F,F,CORRECT,750,Draft,EPIC
ENDOATTNTASK,7 DVA,144,441,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,659,Draft,EPIC
ENDOATTNTASK,7 DVA,145,446,>,INVALID 20%,Yellow,-7,J,J,CORRECT,804,Draft,EPIC
ENDOATTNTASK,7 DVA,146,452,>,VALID 80%,Blue,7,F,F,CORRECT,998,Draft,EPIC
ENDOATTNTASK,7 DVA,147,459,<,VALID 80%,Green,-7,J,J,CORRECT,791,Draft,EPIC
ENDOATTNTASK,7 DVA,148,540,+,NEUTRAL 50%,Red,7,F,F,CORRECT,760,Draft,EPIC
ENDOATTNTASK,7 DVA,149,474,>,VALID 80%,Yellow,7,J,J,CORRECT,1076,Draft,EPIC
ENDOATTNTASK,7 DVA,150,337,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,713,Draft,EPIC
ENDOATTNTASK,7 DVA,151,514,+,NEUTRAL 50%,Red,7,F,F,CORRECT,536,Draft,EPIC
ENDOATTNTASK,7 DVA,152,434,<,VALID 80%,Yellow,-7,J,J,CORRECT,1266,Draft,EPIC
ENDOATTNTASK,7 DVA,153,344,<,VALID 80%,Green,-7,J,J,CORRECT,656,Draft,EPIC
ENDOATTNTASK,7 DVA,154,434,>,VALID 80%,Blue,7,F,F,CORRECT,766,Draft,EPIC
ENDOATTNTASK,7 DVA,155,343,>,VALID 80%,Blue,7,F,F,CORRECT,557,Draft,EPIC
ENDOATTNTASK,7 DVA,156,340,>,VALID 80%,Blue,7,F,F,CORRECT,560,Draft,EPIC
ENDOATTNTASK,7 DVA,157,440,<,VALID 80%,Green,-7,J,J,CORRECT,1260,Draft,EPIC
ENDOATTNTASK,7 DVA,158,522,>,INVALID 20%,Blue,-7,F,F,CORRECT,978,Draft,EPIC
ENDOATTNTASK,7 DVA,159,440,>,VALID 80%,Green,7,J,J,CORRECT,760,Draft,EPIC
ENDOATTNTASK,7 DVA,160,359,<,VALID 80%,Yellow,-7,J,J,CORRECT,1191,Draft,EPIC
ENDOATTNTASK,7 DVA,161,457,<,VALID 80%,Blue,-7,F,F,CORRECT,893,Draft,EPIC
ENDOATTNTASK,7 DVA,162,448,>,INVALID 20%,Blue,-7,F,F,CORRECT,602,Draft,EPIC
ENDOATTNTASK,7 DVA,163,363,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,687,Draft,EPIC
ENDOATTNTASK,7 DVA,164,515,<,INVALID 20%,Yellow,7,J,J,CORRECT,685,Draft,EPIC
ENDOATTNTASK,7 DVA,165,445,>,VALID 80%,Blue,7,F,F,CORRECT,855,Draft,EPIC
ENDOATTNTASK,7 DVA,166,471,>,VALID 80%,Green,7,J,J,CORRECT,979,Draft,EPIC
ENDOATTNTASK,7 DVA,167,331,>,VALID 80%,Green,7,J,J,CORRECT,869,Draft,EPIC
ENDOATTNTASK,7 DVA,168,454,<,VALID 80%,Red,-7,F,F,CORRECT,1046,Draft,EPIC
ENDOATTNTASK,7 DVA,169,447,<,VALID 80%,Green,-7,J,J,CORRECT,803,Draft,EPIC
ENDOATTNTASK,7 DVA,170,427,>,INVALID 20%,Yellow,-7,J,J,CORRECT,973,Draft,EPIC
ENDOATTNTASK,7 DVA,171,424,<,INVALID 20%,Yellow,7,J,J,CORRECT,626,Draft,EPIC
ENDOATTNTASK,7 DVA,172,469,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,531,Draft,EPIC
ENDOATTNTASK,7 DVA,173,325,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,775,Draft,EPIC
ENDOATTNTASK,7 DVA,174,452,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,548,Draft,EPIC
ENDOATTNTASK,7 DVA,175,442,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1058,Draft,EPIC
ENDOATTNTASK,7 DVA,176,511,<,INVALID 20%,Green,7,J,J,CORRECT,639,Draft,EPIC
ENDOATTNTASK,7 DVA,177,444,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1106,Draft,EPIC
ENDOATTNTASK,7 DVA,178,466,>,VALID 80%,Yellow,7,J,J,CORRECT,1034,Draft,EPIC
ENDOATTNTASK,7 DVA,179,323,<,VALID 80%,Yellow,-7,J,J,CORRECT,927,Draft,EPIC
ENDOATTNTASK,7 DVA,180,451,+,NEUTRAL 50%,Green,7,J,J,CORRECT,699,Draft,EPIC
ENDOATTNTASK,7 DVA,181,519,<,INVALID 20%,Blue,7,F,F,CORRECT,1231,Draft,EPIC
ENDOATTNTASK,7 DVA,182,456,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,544,Draft,EPIC
ENDOATTNTASK,7 DVA,183,428,<,VALID 80%,Yellow,-7,J,J,CORRECT,1022,Draft,EPIC
ENDOATTNTASK,7 DVA,184,518,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1282,Draft,EPIC
ENDOATTNTASK,7 DVA,185,340,<,VALID 80%,Red,-7,F,F,CORRECT,760,Draft,EPIC
ENDOATTNTASK,7 DVA,186,365,>,VALID 80%,Red,7,F,F,CORRECT,1035,Draft,EPIC
ENDOATTNTASK,7 DVA,187,458,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,842,Draft,EPIC
ENDOATTNTASK,7 DVA,188,436,<,VALID 80%,Yellow,-7,J,J,CORRECT,914,Draft,EPIC
ENDOATTNTASK,7 DVA,189,357,>,VALID 80%,Yellow,7,J,J,CORRECT,843,Draft,EPIC
ENDOATTNTASK,7 DVA,190,350,<,VALID 80%,Yellow,-7,J,J,CORRECT,800,Draft,EPIC
ENDOATTNTASK,7 DVA,191,364,>,VALID 80%,Green,7,J,J,CORRECT,686,Draft,EPIC
ENDOATTNTASK,7 DVA,192,424,>,INVALID 20%,Yellow,-7,J,J,CORRECT,626,Draft,EPIC
ENDOATTNTASK,7 DVA,193,540,<,INVALID 20%,Blue,7,F,F,CORRECT,560,Draft,EPIC
ENDOATTNTASK,7 DVA,194,446,<,INVALID 20%,Blue,7,F,F,CORRECT,554,Draft,EPIC
ENDOATTNTASK,7 DVA,195,333,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1117,Draft,EPIC
ENDOATTNTASK,7 DVA,196,371,>,VALID 80%,Red,7,F,F,CORRECT,1179,Draft,EPIC
ENDOATTNTASK,7 DVA,197,422,<,VALID 80%,Green,-7,J,J,CORRECT,928,Draft,EPIC
ENDOATTNTASK,7 DVA,198,469,>,VALID 80%,Red,7,F,F,CORRECT,1031,Draft,EPIC
ENDOATTNTASK,7 DVA,199,558,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,542,Draft,EPIC
ENDOATTNTASK,7 DVA,200,451,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,899,Draft,EPIC
ENDOATTNTASK,7 DVA,1,518,<,VALID 80%,Red,-7,F,F,CORRECT,806,Draft,EPIC
ENDOATTNTASK,7 DVA,2,332,<,VALID 80%,Red,-7,F,F,CORRECT,1218,Draft,EPIC
ENDOATTNTASK,7 DVA,3,364,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,586,Draft,EPIC
ENDOATTNTASK,7 DVA,4,543,>,INVALID 20%,Yellow,-7,J,J,CORRECT,957,Draft,EPIC
ENDOATTNTASK,7 DVA,5,515,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,735,Draft,EPIC
ENDOATTNTASK,7 DVA,6,510,<,INVALID 20%,Green,7,J,J,CORRECT,840,Draft,EPIC
ENDOATTNTASK,7 DVA,7,359,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,791,Draft,EPIC
ENDOATTNTASK,7 DVA,8,424,<,INVALID 20%,Yellow,7,J,J,CORRECT,526,Draft,EPIC
ENDOATTNTASK,7 DVA,9,356,<,VALID 80%,Yellow,-7,J,J,CORRECT,794,Draft,EPIC
ENDOATTNTASK,7 DVA,10,447,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,653,Draft,EPIC
ENDOATTNTASK,7 DVA,11,441,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1259,Draft,EPIC
ENDOATTNTASK,7 DVA,12,368,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1032,Draft,EPIC
ENDOATTNTASK,7 DVA,13,474,>,VALID 80%,Yellow,7,J,J,CORRECT,676,Draft,EPIC
ENDOATTNTASK,7 DVA,14,533,+,NEUTRAL 50%,Red,7,F,F,CORRECT,967,Draft,EPIC
ENDOATTNTASK,7 DVA,15,333,>,VALID 80%,Blue,7,F,F,CORRECT,617,Draft,EPIC
ENDOATTNTASK,7 DVA,16,525,>,INVALID 20%,Yellow,-7,J,J,CORRECT,925,Draft,EPIC
ENDOATTNTASK,7 DVA,17,421,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1079,Draft,EPIC
ENDOATTNTASK,7 DVA,18,445,<,VALID 80%,Red,-7,F,F,CORRECT,955,Draft,EPIC
ENDOATTNTASK,7 DVA,19,354,>,VALID 80%,Red,7,F,F,CORRECT,796,Draft,EPIC
ENDOATTNTASK,7 DVA,20,351,<,VALID 80%,Blue,-7,F,F,CORRECT,1149,Draft,EPIC
ENDOATTNTASK,7 DVA,21,534,<,INVALID 20%,Yellow,7,J,J,CORRECT,966,Draft,EPIC
ENDOATTNTASK,7 DVA,22,449,<,INVALID 20%,Yellow,7,J,J,CORRECT,501,Draft,EPIC
ENDOATTNTASK,7 DVA,23,513,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,837,Draft,EPIC
ENDOATTNTASK,7 DVA,24,457,<,VALID 80%,Yellow,-7,J,J,CORRECT,1143,Draft,EPIC
ENDOATTNTASK,7 DVA,25,332,>,VALID 80%,Yellow,7,J,J,CORRECT,568,Draft,EPIC
ENDOATTNTASK,7 DVA,26,358,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,792,Draft,EPIC
ENDOATTNTASK,7 DVA,27,544,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1006,Draft,EPIC
ENDOATTNTASK,7 DVA,28,357,<,VALID 80%,Blue,-7,F,F,CORRECT,843,Draft,EPIC
ENDOATTNTASK,7 DVA,29,321,<,VALID 80%,Blue,-7,F,F,CORRECT,579,Draft,EPIC
ENDOATTNTASK,7 DVA,30,526,+,NEUTRAL 50%,Green,7,J,J,CORRECT,974,Draft,EPIC
ENDOATTNTASK,7 DVA,31,533,+,NEUTRAL 50%,Red,7,F,F,CORRECT,817,Draft,EPIC
ENDOATTNTASK,7 DVA,32,367,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1183,Draft,EPIC
ENDOATTNTASK,7 DVA,33,419,+,NEUTRAL 50%,Red,7,F,F,CORRECT,731,Draft,EPIC
ENDOATTNTASK,7 DVA,34,457,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1093,Draft,EPIC
ENDOATTNTASK,7 DVA,35,431,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1269,Draft,EPIC
ENDOATTNTASK,7 DVA,36,326,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,824,Draft,EPIC
ENDOATTNTASK,7 DVA,37,362,>,VALID 80%,Green,7,J,J,CORRECT,1088,Draft,EPIC
ENDOATTNTASK,7 DVA,38,414,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1136,Draft,EPIC
ENDOATTNTASK,7 DVA,39,556,<,INVALID 20%,Red,7,F,F,CORRECT,1094,Draft,EPIC
ENDOATTNTASK,7 DVA,40,516,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,784,Draft,EPIC
ENDOATTNTASK,7 DVA,41,466,<,VALID 80%,Red,-7,F,F,CORRECT,584,Draft,EPIC
ENDOATTNTASK,7 DVA,42,463,>,INVALID 20%,Red,-7,F,F,CORRECT,887,Draft,EPIC
ENDOATTNTASK,7 DVA,43,350,<,VALID 80%,Blue,-7,F,F,CORRECT,1100,Draft,EPIC
ENDOATTNTASK,7 DVA,44,447,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,803,Draft,EPIC
ENDOATTNTASK,7 DVA,45,531,>,INVALID 20%,Red,-7,F,F,CORRECT,1069,Draft,EPIC
ENDOATTNTASK,7 DVA,46,460,>,VALID 80%,Green,7,J,J,CORRECT,1140,Draft,EPIC
ENDOATTNTASK,7 DVA,47,470,>,VALID 80%,Red,7,F,F,CORRECT,1230,Draft,EPIC
ENDOATTNTASK,7 DVA,48,429,<,VALID 80%,Green,-7,J,J,CORRECT,1121,Draft,EPIC
ENDOATTNTASK,7 DVA,49,455,>,VALID 80%,Blue,7,F,F,CORRECT,795,Draft,EPIC
ENDOATTNTASK,7 DVA,50,443,>,VALID 80%,Green,7,J,J,CORRECT,1257,Draft,EPIC
ENDOATTNTASK,7 DVA,51,453,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1047,Draft,EPIC
ENDOATTNTASK,7 DVA,52,434,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1216,Draft,EPIC
ENDOATTNTASK,7 DVA,53,344,>,VALID 80%,Yellow,7,J,J,CORRECT,706,Draft,EPIC
ENDOATTNTASK,7 DVA,54,519,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1131,Draft,EPIC
ENDOATTNTASK,7 DVA,55,510,+,NEUTRAL 50%,Green,7,J,J,CORRECT,840,Draft,EPIC
ENDOATTNTASK,7 DVA,56,352,<,VALID 80%,Yellow,-7,J,J,CORRECT,948,Draft,EPIC
ENDOATTNTASK,7 DVA,57,541,+,NEUTRAL 50%,Red,7,F,F,CORRECT,509,Draft,EPIC
ENDOATTNTASK,7 DVA,58,512,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,638,Draft,EPIC
ENDOATTNTASK,7 DVA,59,449,<,VALID 80%,Blue,-7,F,F,CORRECT,951,Draft,EPIC
ENDOATTNTASK,7 DVA,60,464,>,VALID 80%,Green,7,J,J,CORRECT,886,Draft,EPIC
ENDOATTNTASK,7 DVA,61,447,<,VALID 80%,Red,-7,F,F,CORRECT,503,Draft,EPIC
ENDOATTNTASK,7 DVA,62,435,>,VALID 80%,Yellow,7,J,J,CORRECT,815,Draft,EPIC
ENDOATTNTASK,7 DVA,63,475,>,VALID 80%,Red,7,F,F,CORRECT,1275,Draft,EPIC
ENDOATTNTASK,7 DVA,64,332,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,918,Draft,EPIC
ENDOATTNTASK,7 DVA,65,558,>,INVALID 20%,Green,-7,J,J,CORRECT,792,Draft,EPIC
ENDOATTNTASK,7 DVA,66,334,<,VALID 80%,Green,-7,J,J,CORRECT,816,Draft,EPIC
ENDOATTNTASK,7 DVA,67,432,<,VALID 80%,Blue,-7,F,F,CORRECT,918,Draft,EPIC
ENDOATTNTASK,7 DVA,68,460,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1090,Draft,EPIC
ENDOATTNTASK,7 DVA,69,364,>,VALID 80%,Green,7,J,J,CORRECT,986,Draft,EPIC
ENDOATTNTASK,7 DVA,70,430,>,VALID 80%,Red,7,F,F,CORRECT,520,Draft,EPIC
ENDOATTNTASK,7 DVA,71,513,<,INVALID 20%,Yellow,7,J,J,CORRECT,1137,Draft,EPIC
ENDOATTNTASK,7 DVA,72,324,<,VALID 80%,Yellow,-7,J,J,CORRECT,1026,Draft,EPIC
ENDOATTNTASK,7 DVA,73,463,>,VALID 80%,Red,7,F,F,CORRECT,637,Draft,EPIC
ENDOATTNTASK,7 DVA,74,444,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,806,Draft,EPIC
ENDOATTNTASK,7 DVA,75,361,<,VALID 80%,Red,-7,F,F,CORRECT,739,Draft,EPIC
ENDOATTNTASK,7 DVA,76,436,<,VALID 80%,Yellow,-7,J,J,CORRECT,1114,Draft,EPIC
ENDOATTNTASK,7 DVA,77,436,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1214,Draft,EPIC
ENDOATTNTASK,7 DVA,78,365,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1235,Draft,EPIC
ENDOATTNTASK,7 DVA,79,530,<,INVALID 20%,Red,7,F,F,CORRECT,1170,Draft,EPIC
ENDOATTNTASK,7 DVA,80,459,<,VALID 80%,Green,-7,J,J,CORRECT,1241,Draft,EPIC
ENDOATTNTASK,7 DVA,81,417,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1033,Draft,EPIC
ENDOATTNTASK,7 DVA,82,434,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1116,Draft,EPIC
ENDOATTNTASK,7 DVA,83,350,<,VALID 80%,Yellow,-7,J,J,CORRECT,1000,Draft,EPIC
ENDOATTNTASK,7 DVA,84,469,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,1081,Draft,EPIC
ENDOATTNTASK,7 DVA,85,539,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1111,Draft,EPIC
ENDOATTNTASK,7 DVA,86,470,>,VALID 80%,Blue,7,F,F,CORRECT,630,Draft,EPIC
ENDOATTNTASK,7 DVA,87,556,<,INVALID 20%,Green,7,J,J,CORRECT,694,Draft,EPIC
ENDOATTNTASK,7 DVA,88,424,<,VALID 80%,Red,-7,F,F,CORRECT,1026,Draft,EPIC
ENDOATTNTASK,7 DVA,89,321,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1029,Draft,EPIC
ENDOATTNTASK,7 DVA,90,424,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,1226,Draft,EPIC
ENDOATTNTASK,7 DVA,91,457,+,NEUTRAL 50%,Red,7,F,F,CORRECT,1143,Draft,EPIC
ENDOATTNTASK,7 DVA,92,378,>,VALID 80%,Blue,7,F,F,CORRECT,1222,Draft,EPIC
ENDOATTNTASK,7 DVA,93,358,<,VALID 80%,Red,-7,F,F,CORRECT,892,Draft,EPIC
ENDOATTNTASK,7 DVA,94,461,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1139,Draft,EPIC
ENDOATTNTASK,7 DVA,95,462,>,VALID 80%,Red,7,F,F,CORRECT,1238,Draft,EPIC
ENDOATTNTASK,7 DVA,96,424,<,VALID 80%,Yellow,-7,J,J,CORRECT,526,Draft,EPIC
ENDOATTNTASK,7 DVA,97,441,<,VALID 80%,Red,-7,F,F,CORRECT,1109,Draft,EPIC
ENDOATTNTASK,7 DVA,98,462,>,VALID 80%,Yellow,7,J,J,CORRECT,1088,Draft,EPIC
ENDOATTNTASK,7 DVA,99,334,>,VALID 80%,Yellow,7,J,J,CORRECT,616,Draft,EPIC
ENDOATTNTASK,7 DVA,100,426,<,INVALID 20%,Yellow,7,J,J,CORRECT,624,Draft,EPIC
ENDOATTNTASK,7 DVA,101,427,<,VALID 80%,Blue,-7,F,F,CORRECT,573,Draft,EPIC
ENDOATTNTASK,7 DVA,102,460,<,VALID 80%,Yellow,-7,J,J,CORRECT,690,Draft,EPIC
ENDOATTNTASK,7 DVA,103,426,+,NEUTRAL 50%,Blue,-7,F,F,CORRECT,624,Draft,EPIC
ENDOATTNTASK,7 DVA,104,324,<,VALID 80%,Blue,-7,F,F,CORRECT,826,Draft,EPIC
ENDOATTNTASK,7 DVA,105,475,>,VALID 80%,Green,7,J,J,CORRECT,975,Draft,EPIC
ENDOATTNTASK,7 DVA,106,374,>,VALID 80%,Yellow,7,J,J,CORRECT,676,Draft,EPIC
ENDOATTNTASK,7 DVA,107,464,>,INVALID 20%,Yellow,-7,J,J,CORRECT,1286,Draft,EPIC
ENDOATTNTASK,7 DVA,108,437,<,VALID 80%,Red,-7,F,F,CORRECT,1213,Draft,EPIC
ENDOATTNTASK,7 DVA,109,440,<,INVALID 20%,Blue,7,F,F,CORRECT,1160,Draft,EPIC
ENDOATTNTASK,7 DVA,110,354,>,VALID 80%,Blue,7,F,F,CORRECT,596,Draft,EPIC
ENDOATTNTASK,7 DVA,111,353,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1297,Draft,EPIC
ENDOATTNTASK,7 DVA,112,360,>,VALID 80%,Red,7,F,F,CORRECT,1040,Draft,EPIC
ENDOATTNTASK,7 DVA,113,343,<,VALID 80%,Red,-7,F,F,CORRECT,1007,Draft,EPIC
ENDOATTNTASK,7 DVA,114,464,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,836,Draft,EPIC
ENDOATTNTASK,7 DVA,115,455,>,VALID 80%,Red,7,F,F,CORRECT,995,Draft,EPIC
ENDOATTNTASK,7 DVA,116,477,>,VALID 80%,Yellow,7,J,J,CORRECT,673,Draft,EPIC
ENDOATTNTASK,7 DVA,117,361,>,VALID 80%,Yellow,7,J,J,CORRECT,1189,Draft,EPIC
ENDOATTNTASK,7 DVA,118,430,<,VALID 80%,Red,-7,F,F,CORRECT,1120,Draft,EPIC
ENDOATTNTASK,7 DVA,119,345,<,VALID 80%,Red,-7,F,F,CORRECT,655,Draft,EPIC
ENDOATTNTASK,7 DVA,120,446,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,704,Draft,EPIC
ENDOATTNTASK,7 DVA,121,544,<,INVALID 20%,Red,7,F,F,CORRECT,1006,Draft,EPIC
ENDOATTNTASK,7 DVA,122,436,<,INVALID 20%,Blue,7,F,F,CORRECT,1064,Draft,EPIC
ENDOATTNTASK,7 DVA,123,327,<,VALID 80%,Blue,-7,F,F,CORRECT,523,Draft,EPIC
ENDOATTNTASK,7 DVA,124,547,+,NEUTRAL 50%,Green,7,J,J,CORRECT,603,Draft,EPIC
ENDOATTNTASK,7 DVA,125,522,<,INVALID 20%,Blue,7,F,F,CORRECT,628,Draft,EPIC
ENDOATTNTASK,7 DVA,126,349,>,VALID 80%,Red,7,F,F,CORRECT,901,Draft,EPIC
ENDOATTNTASK,7 DVA,127,557,<,INVALID 20%,Yellow,7,J,J,CORRECT,893,Draft,EPIC
ENDOATTNTASK,7 DVA,128,414,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,636,Draft,EPIC
ENDOATTNTASK,7 DVA,129,434,+,NEUTRAL 50%,Green,7,J,J,CORRECT,816,Draft,EPIC
ENDOATTNTASK,7 DVA,130,523,<,INVALID 20%,Red,7,F,F,CORRECT,1127,Draft,EPIC
ENDOATTNTASK,7 DVA,131,467,<,VALID 80%,Green,-7,J,J,CORRECT,1033,Draft,EPIC
ENDOATTNTASK,7 DVA,132,551,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,699,Draft,EPIC
ENDOATTNTASK,7 DVA,133,424,+,NEUTRAL 50%,Red,7,F,F,CORRECT,926,Draft,EPIC
ENDOATTNTASK,7 DVA,134,346,<,VALID 80%,Blue,-7,F,F,CORRECT,704,Draft,EPIC
ENDOATTNTASK,7 DVA,135,357,>,VALID 80%,Blue,7,F,F,CORRECT,593,Draft,EPIC
ENDOATTNTASK,7 DVA,136,363,<,VALID 80%,Blue,-7,F,F,CORRECT,1037,Draft,EPIC
ENDOATTNTASK,7 DVA,137,453,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,897,Draft,EPIC
ENDOATTNTASK,7 DVA,138,350,<,VALID 80%,Green,-7,J,J,CORRECT,1200,Draft,EPIC
ENDOATTNTASK,7 DVA,139,359,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1141,Draft,EPIC
ENDOATTNTASK,7 DVA,140,509,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,941,Draft,EPIC
ENDOATTNTASK,7 DVA,141,452,<,VALID 80%,Yellow,-7,J,J,CORRECT,698,Draft,EPIC
ENDOATTNTASK,7 DVA,142,375,>,VALID 80%,Yellow,7,J,J,CORRECT,675,Draft,EPIC
ENDOATTNTASK,7 DVA,143,411,+,NEUTRAL 50%,Green,7,J,J,CORRECT,789,Draft,EPIC
ENDOATTNTASK,7 DVA,144,432,<,VALID 80%,Blue,-7,F,F,CORRECT,1068,Draft,EPIC
ENDOATTNTASK,7 DVA,145,330,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,1170,Draft,EPIC
ENDOATTNTASK,7 DVA,146,519,>,INVALID 20%,Green,-7,J,J,CORRECT,931,Draft,EPIC
ENDOATTNTASK,7 DVA,147,513,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,737,Draft,EPIC
ENDOATTNTASK,7 DVA,148,428,+,NEUTRAL 50%,Blue,7,F,F,CORRECT,572,Draft,EPIC
ENDOATTNTASK,7 DVA,149,435,+,NEUTRAL 50%,Red,7,F,F,CORRECT,515,Draft,EPIC
ENDOATTNTASK,7 DVA,150,453,<,VALID 80%,Green,-7,J,J,CORRECT,897,Draft,EPIC
ENDOATTNTASK,7 DVA,151,458,<,VALID 80%,Blue,-7,F,F,CORRECT,1292,Draft,EPIC
ENDOATTNTASK,7 DVA,152,452,<,VALID 80%,Yellow,-7,J,J,CORRECT,548,Draft,EPIC
ENDOATTNTASK,7 DVA,153,474,>,VALID 80%,Red,7,F,F,CORRECT,1126,Draft,EPIC
ENDOATTNTASK,7 DVA,154,533,>,INVALID 20%,Green,-7,J,J,CORRECT,767,Draft,EPIC
ENDOATTNTASK,7 DVA,155,438,>,INVALID 20%,Yellow,-7,J,J,CORRECT,962,Draft,EPIC
ENDOATTNTASK,7 DVA,156,350,+,NEUTRAL 50%,Yellow,-7,J,J,CORRECT,1250,Draft,EPIC
ENDOATTNTASK,7 DVA,157,333,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,1017,Draft,EPIC
ENDOATTNTASK,7 DVA,158,342,>,VALID 80%,Yellow,7,J,J,CORRECT,508,Draft,EPIC
ENDOATTNTASK,7 DVA,159,429,<,INVALID 20%,Yellow,7,J,J,CORRECT,1171,Draft,EPIC
ENDOATTNTASK,7 DVA,160,530,<,INVALID 20%,Red,7,F,F,CORRECT,670,Draft,EPIC
ENDOATTNTASK,7 DVA,161,448,<,VALID 80%,Green,-7,J,J,CORRECT,1152,Draft,EPIC
ENDOATTNTASK,7 DVA,162,422,<,VALID 80%,Red,-7,F,F,CORRECT,678,Draft,EPIC
ENDOATTNTASK,7 DVA,163,362,>,VALID 80%,Red,7,F,F,CORRECT,1238,Draft,EPIC
ENDOATTNTASK,7 DVA,164,352,>,VALID 80%,Red,7,F,F,CORRECT,1098,Draft,EPIC
ENDOATTNTASK,7 DVA,165,441,<,VALID 80%,Yellow,-7,J,J,CORRECT,1009,Draft,EPIC
ENDOATTNTASK,7 DVA,166,337,>,VALID 80%,Green,7,J,J,CORRECT,1013,Draft,EPIC
ENDOATTNTASK,7 DVA,167,440,+,NEUTRAL 50%,Red,-7,F,F,CORRECT,510,Draft,EPIC
ENDOATTNTASK,7 DVA,168,514,+,NEUTRAL 50%,Yellow,7,J,J,CORRECT,1036,Draft,EPIC
ENDOATTNTASK,7 DVA,169,537,>,INVALID 20%,Red,-7,F,F,CORRECT,963,Draft,EPIC
ENDOATTNTASK,7 DVA,170,427,+,NEUTRAL 50%,Green,-7,J,J,CORRECT,923,Draft,EPIC
ENDOATTNTASK,7 DVA,171,456,+,NEUTRAL 50%,Green,7,J,J,CORRECT,1194,Draft,EPIC
